Ungrouped,Hpcal1,,#ff9f5d
Ungrouped,Plxnb1,,#2828ff
Ungrouped,Ccnb1,,#a3ff19
Synapse proteins,Dnajc5,,#4363D8
Synaptic vesicles cycle,Dnm2,,#FFE119
Ungrouped,Ndrg4,,#2828ff
Ungrouped,Epha1,,#449fff
Ungrouped,Syt9,,#f06cfe
Ungrouped,Cd40,,#449fff
Ungrouped,Fxyd7,,#5eff7b
Ungrouped,Sema3e,,#2828ff
Ungrouped,Negr1,,#449fff
Synapse proteins,Gnai1,,#4363D8
Ungrouped,Kcnh7,,#449fff
Ungrouped,Ntm,,#ff4028
Synapse proteins,Stx3,,#4363D8
Ungrouped,Abl1,,#ff4028
Ungrouped,Drd2,,#a3ff19
Ungrouped,Rnf2,,#a851ff
Glutamatergic synapses,Gria3,,#3CB44B
Ungrouped,Fbxw11,,#ff4028
Glutamatergic synapses,Grin3a,,#3CB44B
Ungrouped,Efna5,,#a3ff19
Ungrouped,Map2,,#449fff
Synapse proteins,Stxbp1,,#4363D8
Ungrouped,Tuba1b,,#a8efff
Ungrouped,Unc5b,,#ff4028
Ungrouped,Pou3f4,,#f06cfe
Ungrouped,Cacna2d1,,#a8efff
Synaptic vesicles cycle,Dnm1,,#FFE119
Ungrouped,Slitrk6,,#ff9f5d
Ungrouped,Kl,,#a851ff
Ungrouped,Sox11,,#ffd547
Ungrouped,Tuba4a,,#ff6b97
Glutamatergic synapses,Itpr2,,#3CB44B
Ungrouped,Etv5,,#ff6b97
Ungrouped,En1,,#2828ff
Synaptic vesicles cycle,Unc13b,,#FFE119
Ungrouped,Cd99l2,,#f06cfe
Synapse proteins,Epb41l3,,#4363D8
Synaptic vesicles cycle,Slc1a2,,#FFE119
Ungrouped,Sema3f,,#ff9f5d
Ungrouped,Cdh3,,#ffd547
Ungrouped,Atp1a3,,#ff6b97
Ungrouped,Epha7,,#ff6b97
Ungrouped,Plcg2,,#a3ff19
Ungrouped,Kcnd2,,#ff9f5d
Ungrouped,P2rx4,,#a8efff
Ungrouped,Dio2,,#449fff
Ungrouped,Crip2,,#f06cfe
Synaptic vesicles cycle,Slc17a7,,#FFE119
Ungrouped,Atp1a2,,#5eff7b
Synaptic vesicles cycle,Dnm3,,#FFE119
Glutamatergic synapses,Glul,,#3CB44B
Ungrouped,Icam1,,#a8efff
Ungrouped,Cntn2,,#a851ff
Ungrouped,Pax3,,#ff4028
Ungrouped,Foxd3,,#a3ff19
Synapse proteins,Creb1,,#4363D8
Ungrouped,Bmpr2,,#ffd547
Ungrouped,Gda,,#ff9f5d
Ungrouped,Col3a1,,#ff9f5d
Synapse proteins,Stx16,,#4363D8
Ungrouped,Tuba3a,,#5eff7b
Ungrouped,Srgap3,,#ffd547
Glutamatergic synapses,Slc38a1,,#3CB44B
Ungrouped,Arfgef1,,#a8efff
Ungrouped,Cntn4,,#a8efff
Ungrouped,Cntn6,,#f06cfe
Ungrouped,Insm1,,#5eff7b
Ungrouped,Sun2,,#5eff7b
Ungrouped,Cd86,,#a8efff
Ungrouped,Itgb1,,#a851ff
Synaptic vesicles cycle,Ap2m1,,#FFE119
Ungrouped,Sema3g,,#a3ff19
Ungrouped,March6,,#ff9f5d
Ungrouped,Syt6,,#a8efff
Ungrouped,Sp9,,#a8efff
Ungrouped,Sema6c,,#a3ff19
Ungrouped,Nes,,#a851ff
Ungrouped,Nr2f1,,#ff9f5d
Ungrouped,Ptprb,,#ff9f5d
Ungrouped,Kcnc2,,#2828ff
Synapse proteins,Gng7,,#4363D8
Ungrouped,Rspo3,,#449fff
Synapse proteins,Camkk1,,#4363D8
Ungrouped,Adgrg1,,#2828ff
Ungrouped,Cldn3,,#ff6b97
Ungrouped,Nfasc,,#ff9f5d
Glutamatergic synapses,Pla2g4d,,#3CB44B
Ungrouped,Cldn19,,#ff6b97
Synapse proteins,Gad1,,#4363D8
Ungrouped,Etv1,,#f06cfe
Ungrouped,Map3k5,,#a851ff
GABAergic synapses,Kcnj6,,#E6194B
Ungrouped,Tigit,,#ff9f5d
Synapse proteins,Gng3,,#4363D8
Ungrouped,Skp2,,#ff9f5d
Ungrouped,Apcdd1,,#449fff
Ungrouped,Tuba1a,,#a851ff
Ungrouped,Tbc1d24,,#ff9f5d
Ungrouped,Srgap2,,#449fff
Ungrouped,Hdac4,,#a3ff19
Ungrouped,Asxl3,,#a8efff
Ungrouped,Hras,,#ff4028
Glutamatergic synapses,Homer2,,#3CB44B
Ungrouped,Ankrd11,,#5eff7b
Ungrouped,Tet2,,#a851ff
Ungrouped,Lef1,,#a3ff19
Ungrouped,Sox2,,#ff9f5d
Ungrouped,Ablim1,,#449fff
Ungrouped,Plxnc1,,#ff4028
Ungrouped,Pak6,,#ffd547
Ungrouped,Itga4,,#ff6b97
Ungrouped,Sptan1,,#2828ff
Glutamatergic synapses,Prkcg,,#3CB44B
Ungrouped,Slitrk1,,#a8efff
Ungrouped,Rac1,,#ff9f5d
Ungrouped,Bmp4,,#ff9f5d
Ungrouped,Mecp2,,#ff9f5d
Ungrouped,Ptpn11,,#2828ff
Ungrouped,Limk2,,#5eff7b
Ungrouped,Aldoc,,#a851ff
Synapse proteins,Prkacb,,#4363D8
Ungrouped,Sema3b,,#f06cfe
Ungrouped,Rasgrp1,,#ff6b97
Ungrouped,Meis2,,#ff4028
Ungrouped,Mog,,#5eff7b
Ungrouped,Nfe2l2,,#ffd547
Glutamatergic synapses,Homer1,,#3CB44B
Ungrouped,Sqstm1,,#ff9f5d
Ungrouped,Gap43,,#5eff7b
Ungrouped,Icos,,#5eff7b
Ungrouped,Ptprd,,#ff4028
